match_id,match_date,time,home_team,away_team,fthg,ftag,ftr,hthg,htag,htr,referee,home_shots,away_shots,home_shots_target,away_shots_target,hf,af,hc,ac,hy,ay,hr,ar,b365h,b365d,b365a,bwh,bwd,bwa,maxh,maxd,maxa,avgh,avgd,avga,total_goals,goal_diff,implied_prob_h,implied_prob_d,implied_prob_a,home_xg,away_xg,home_gf_avg5,home_ga_avg5,home_shots_avg5,home_sot_avg5,home_xg_for_avg5,home_xg_ag_avg5,home_pts_avg5,away_gf_avg5,away_ga_avg5,away_shots_avg5,away_sot_avg5,away_xg_for_avg5,away_xg_ag_avg5,away_pts_avg5,xg_form_diff,points_form_diff,sot_diff,gf_diff,expected_total_xg,home_strength_rating,away_strength_rating,bookmaker_spread_draw,big_chances_diff,ref_yellow_avg,ref_red_avg,ref_foul_avg
163,20/12/2025,15:00,Brighton,Sunderland,0,0,D,0,0,D,D England,16,14,4,6,11,15,3,4,2,2,0,0,1.67,4.0,5.25,1.65,4.0,5.0,1.7,4.2,5.5,1.65,3.95,5.16,0,0,0.5761712051581042,0.24055147815350847,0.1832773166883874,0.0,0.0,1.2,1.4,13.2,3.8,0.0,0.0,1.2,1.6,0.2,8.4,3.0,0.0,0.0,2.6,0.0,-1.4000000000000001,0.7999999999999998,-0.40000000000000013,0.0,0.9333333333333333,2.466666666666667,-3.58,0.0,1.8333333333333333,0.1111111111111111,11.333333333333334
162,20/12/2025,15:00,Bournemouth,Burnley,1,1,D,0,0,D,C Kavanagh,16,4,1,1,11,11,5,3,1,1,0,0,1.48,4.33,6.5,1.47,4.6,6.25,1.5,4.75,7.0,1.47,4.44,6.59,2,0,0.6371481479804588,0.21777811986399054,0.14507373215555064,0.0,0.0,2.4,2.6,11.2,4.8,0.0,0.0,1.2,0.8,1.2,8.0,2.6,0.0,0.0,1.0,0.0,0.19999999999999996,2.1999999999999997,1.5999999999999999,0.0,1.385185185185185,0.7846153846153846,-5.02,0.0,1.619047619047619,0.0,10.857142857142858
161,20/12/2025,12:30,Newcastle,Chelsea,2,2,D,2,0,H,A Madley,11,13,5,4,13,14,6,4,3,6,0,0,2.75,3.6,2.45,2.65,3.5,2.5,2.85,3.65,2.6,2.73,3.51,2.47,4,0,0.346459785917706,0.26465678090935874,0.3888834331729352,0.0,0.0,0.4,0.6,13.2,2.8,0.0,0.0,1.0,1.6,0.4,12.8,3.4,0.0,0.0,2.0,0.0,-1.0,-0.6000000000000001,-1.2000000000000002,0.0,0.9142857142857144,1.8,0.2999999999999998,0.0,1.7333333333333334,0.06666666666666667,11.133333333333333
164,20/12/2025,15:00,Man City,West Ham,3,0,H,2,0,H,P Tierney,17,7,8,3,16,10,6,0,1,1,0,0,1.22,8.0,10.0,1.22,7.5,10.5,1.22,8.0,13.0,1.2,7.36,11.88,3,3,0.7846214201647704,0.11965476657512748,0.095723813260102,0.0,0.0,2.4,0.4,12.2,4.8,0.0,0.0,2.4,1.0,2.2,10.8,3.0,0.0,0.0,0.6,0.0,1.7999999999999998,1.7999999999999998,1.4,0.0,2.2,0.717391304347826,-8.78,0.0,1.8,0.0,9.8
262,21/02/2026,15:00,Aston Villa,Leeds,1,1,D,0,1,A,M Oliver,16,14,4,4,11,16,7,2,1,4,0,0,1.85,3.6,4.33,1.87,3.6,4.0,1.9,3.8,4.5,1.84,3.62,4.24,2,0,0.5151610291323099,0.2647355288596593,0.22010344200803078,0.0,0.0,1.0,0.8,8.6,3.0,0.0,0.0,1.6,1.8,0.8,16.0,4.8,0.0,0.0,2.4,0.0,-0.7999999999999998,-1.7999999999999998,-0.8,0.0,1.0555555555555556,1.4555555555555557,-2.48,0.0,1.0,0.0,10.714285714285714
263,21/02/2026,15:00,Brentford,Brighton,0,2,A,0,2,A,J Gillett,13,11,3,7,9,14,6,4,1,2,0,0,2.0,3.7,3.5,2.0,3.5,3.6,2.05,3.8,3.6,2.01,3.7,3.45,2,-2,0.47349177330895803,0.25594149908592323,0.27056672760511885,0.0,0.0,1.2,1.6,12.4,4.8,0.0,0.0,1.2,1.2,1.0,13.6,4.4,0.0,0.0,1.4,0.0,-0.19999999999999996,0.39999999999999947,0.0,0.0,0.8941176470588235,1.0545454545454545,-1.5,0.0,1.8235294117647058,0.058823529411764705,9.941176470588236
264,21/02/2026,15:00,Chelsea,Burnley,1,1,D,1,0,H,L Smith,12,12,2,4,13,11,9,5,2,2,1,0,1.22,6.5,12.0,1.23,7.0,11.0,1.23,7.0,15.0,1.2,6.7,12.88,2,0,0.7755791985681615,0.14557024957740877,0.07885055185442974,0.0,0.0,1.6,0.8,12.0,3.2,0.0,0.0,1.6,1.0,1.2,8.2,2.8,0.0,0.0,1.2,0.0,0.40000000000000013,0.40000000000000036,0.6000000000000001,0.0,1.3555555555555556,0.8846153846153846,-10.78,0.0,2.0,1.0,13.0
265,21/02/2026,17:30,West Ham,Bournemouth,0,0,D,0,0,D,S Barrott,20,10,3,5,10,11,9,5,1,1,0,0,2.5,3.7,2.63,2.4,3.7,2.7,2.5,3.75,2.8,2.41,3.65,2.71,0,0,0.3807716387541087,0.2572781342933166,0.3619502269525748,0.0,0.0,0.6,2.2,10.2,3.0,0.0,0.0,0.6,2.2,2.6,11.8,4.0,0.0,0.0,0.8,0.0,-0.20000000000000007,-1.0,-1.6,0.0,0.517391304347826,1.2851851851851852,-0.1299999999999999,0.0,1.7058823529411764,0.058823529411764705,10.058823529411764
266,21/02/2026,20:00,Man City,Newcastle,2,1,H,2,1,H,T Bramall,15,13,7,7,12,13,5,5,2,5,0,0,1.45,5.0,5.5,1.47,5.0,5.5,1.48,5.0,6.1,1.46,4.92,5.82,3,1,0.6436512580456407,0.18665886483323582,0.16968987712112346,0.0,0.0,2.4,0.4,13.0,5.2,0.0,0.0,2.4,0.6,1.0,12.2,3.0,0.0,0.0,0.6,0.0,1.7999999999999998,2.2,1.7999999999999998,0.0,2.2,0.7545454545454545,-4.05,0.0,1.4705882352941178,0.0,9.529411764705882
50,21/09/2025,16:30,Arsenal,Man City,1,1,D,0,1,A,S Attwell,12,5,3,3,11,10,11,2,1,2,0,0,1.85,3.9,3.8,1.88,3.7,3.9,1.95,3.9,4.0,1.9,3.7,3.85,2,0,0.509891622226045,0.2418716669533804,0.24823671082057458,0.0,0.0,1.0,0.4,12.6,3.4,0.0,0.0,2.2,2.2,0.6,14.6,5.4,0.0,0.0,2.4,0.0,-0.19999999999999973,-2.0000000000000004,-1.2000000000000002,0.0,1.5,1.8142857142857145,-1.9499999999999997,0.0,2.111111111111111,0.0,11.055555555555555
49,21/09/2025,14:00,Sunderland,Aston Villa,1,1,D,0,0,D,S Barrott,14,12,4,2,14,8,6,5,2,1,1,0,3.4,3.5,2.1,3.5,3.4,2.1,3.75,3.5,2.12,3.56,3.34,2.1,2,0,0.2785145888594165,0.27055702917771884,0.4509283819628648,0.0,0.0,1.6,0.2,10.0,4.2,0.0,0.0,2.6,1.2,1.0,10.4,3.6,0.0,0.0,1.6,0.0,1.0,0.6000000000000001,0.40000000000000013,0.0,2.466666666666667,1.0545454545454545,1.2999999999999998,0.0,1.7058823529411764,0.058823529411764705,10.058823529411764
48,21/09/2025,14:00,Bournemouth,Newcastle,0,0,D,0,0,D,R Jones,11,4,2,1,7,10,5,2,2,1,0,0,2.5,3.5,2.7,2.5,3.4,2.75,2.54,3.6,2.88,2.44,3.45,2.78,0,0,0.3787575150300601,0.2705410821643286,0.3507014028056112,0.0,0.0,1.8,1.8,11.8,4.4,0.0,0.0,1.0,0.8,1.2,13.6,4.0,0.0,0.0,0.6,0.0,0.4,0.40000000000000036,1.0,0.0,1.1631578947368422,0.7846153846153846,-0.20000000000000018,0.0,2.0,0.0,8.933333333333334
169,21/12/2025,16:30,Aston Villa,Man United,2,1,H,1,1,D,M Oliver,12,15,4,6,11,14,5,5,1,2,0,0,2.1,3.6,3.3,2.1,3.7,3.25,2.15,3.75,3.4,2.1,3.64,3.26,3,1,0.45051194539249145,0.2627986348122867,0.2866894197952219,0.0,0.0,0.8,0.8,11.4,3.2,0.0,0.0,1.2,2.0,1.4,16.2,6.2,0.0,0.0,2.0,0.0,-0.8,-3.0,-1.2,0.0,0.9555555555555556,1.3333333333333333,-1.1999999999999997,0.0,1.0,0.0,10.714285714285714
267,22/02/2026,14:00,Crystal Palace,Wolves,1,0,H,0,0,D,T Kirk,14,12,3,7,19,13,7,3,5,1,0,1,1.65,4.0,5.0,1.61,4.0,5.25,1.65,4.2,5.5,1.62,3.99,5.26,1,1,0.5738880918220947,0.23672883787661403,0.18938307030129126,0.0,0.0,1.4,2.0,13.0,3.8,0.0,0.0,1.0,0.6,1.8,10.4,3.0,0.0,0.0,0.4,0.0,0.6,0.7999999999999998,0.7999999999999999,0.0,0.9380952380952381,0.5631578947368421,-3.35,0.0,2.0,0.6666666666666666,13.666666666666666
268,22/02/2026,14:00,Nott'm Forest,Liverpool,0,1,A,0,0,D,A Taylor,18,10,2,4,13,9,7,2,2,0,0,0,4.1,3.9,1.8,4.0,3.8,1.83,4.4,4.0,1.83,4.08,3.88,1.8,1,-1,0.23099703849950645,0.24284304047384012,0.5261599210266535,0.0,0.0,1.4,1.0,12.2,4.2,0.0,0.0,1.6,2.0,1.4,17.8,6.8,0.0,0.0,2.0,0.0,-0.3999999999999999,-2.5999999999999996,-0.6000000000000001,0.0,1.1545454545454545,1.3333333333333333,2.3,0.0,1.7727272727272727,0.045454545454545456,10.272727272727273
269,22/02/2026,14:00,Sunderland,Fulham,1,3,A,0,0,D,C Pawson,12,12,2,4,6,13,6,4,1,1,0,0,2.7,3.25,2.7,2.6,3.3,2.7,2.7,3.4,2.75,2.65,3.27,2.67,4,-2,0.3532608695652174,0.29347826086956524,0.3532608695652174,0.0,0.0,1.6,0.4,11.8,4.8,0.0,0.0,2.2,1.4,1.2,8.8,2.0,0.0,0.0,1.4,0.0,0.8000000000000003,2.8,0.20000000000000018,0.0,1.8,1.0846153846153845,0.0,0.0,1.1764705882352942,0.11764705882352941,10.823529411764707
270,22/02/2026,16:30,Tottenham,Arsenal,1,4,A,1,1,D,P Bankes,6,20,5,7,17,11,2,5,2,1,0,0,6.0,4.0,1.57,5.5,4.0,1.58,6.1,4.2,1.6,5.83,3.98,1.56,5,-3,0.15818639798488665,0.23727959697732998,0.6045340050377834,0.0,0.0,1.6,1.6,14.4,4.4,0.0,0.0,0.8,1.2,0.6,12.0,3.4,0.0,0.0,2.2,0.0,-1.4000000000000001,1.0000000000000004,0.40000000000000013,0.0,1.0941176470588236,1.3142857142857143,4.43,0.0,1.5238095238095237,0.09523809523809523,11.238095238095237
11,22/08/2025,20:00,West Ham,Chelsea,1,5,A,1,3,A,M Oliver,12,12,4,7,7,10,7,5,0,1,0,0,4.75,3.8,1.73,4.6,3.9,1.72,5.0,4.0,1.76,4.68,3.88,1.71,6,-4,0.20017356089094587,0.25021695111368236,0.5496094879953717,0.0,0.0,0.6,1.6,11.8,2.8,0.0,0.0,0.8,1.4,1.0,13.2,3.2,0.0,0.0,1.2,0.0,-0.3999999999999999,-0.40000000000000036,-0.7999999999999999,0.0,0.5941176470588234,1.1545454545454545,3.02,0.0,1.0,0.0,10.714285714285714
117,22/11/2025,17:30,Newcastle,Man City,2,1,H,0,0,D,S Barrott,9,17,5,4,13,8,5,9,1,3,0,0,3.6,3.8,1.95,3.4,3.8,1.98,3.65,3.8,2.0,3.54,3.75,1.98,3,1,0.263607257203842,0.2497331910352187,0.4866595517609391,0.0,0.0,0.8,1.2,11.2,3.6,0.0,0.0,0.6,1.6,0.8,12.6,5.2,0.0,0.0,2.0,0.0,-1.4,-1.6,-0.8,0.0,0.7846153846153846,1.3555555555555556,1.6500000000000001,0.0,1.7058823529411764,0.058823529411764705,10.058823529411764
116,22/11/2025,15:00,Wolves,Crystal Palace,0,2,A,0,0,D,A Taylor,8,10,1,4,13,9,1,4,2,3,0,0,3.8,3.6,1.95,3.7,3.5,2.0,4.1,3.6,2.0,3.86,3.5,1.97,2,-2,0.2497331910352187,0.263607257203842,0.4866595517609391,0.0,0.0,0.6,2.0,11.6,4.0,0.0,0.0,0.2,1.4,1.6,14.6,4.0,0.0,0.0,1.6,0.0,-1.4000000000000001,0.0,-0.7999999999999999,0.0,0.5380952380952381,0.9941176470588234,1.8499999999999999,0.0,1.7727272727272727,0.045454545454545456,10.272727272727273
115,22/11/2025,15:00,Liverpool,Nott'm Forest,0,3,A,0,1,A,A Madley,21,15,4,7,11,8,8,6,2,0,0,0,1.44,5.0,6.25,1.44,4.75,6.75,1.44,5.0,7.5,1.42,4.86,6.97,3,-3,0.6585879873551107,0.1896733403582719,0.15173867228661753,0.0,0.0,1.4,1.0,16.0,5.6,0.0,0.0,2.0,0.8,1.2,12.8,3.4,0.0,0.0,1.0,0.0,1.0,2.1999999999999997,0.5999999999999999,0.0,1.1545454545454545,0.7846153846153846,-4.8100000000000005,0.0,1.7333333333333334,0.06666666666666667,11.133333333333333
112,22/11/2025,15:00,Bournemouth,West Ham,2,2,D,0,2,A,T Bramall,28,5,10,2,9,10,9,2,3,2,0,0,1.62,4.2,4.75,1.63,4.1,5.0,1.64,4.2,5.5,1.62,4.09,5.14,4,0,0.579116955499434,0.22337368283549597,0.1975093616650701,0.0,0.0,1.0,1.0,11.2,3.0,0.0,0.0,1.0,0.4,2.4,10.8,2.8,0.0,0.0,0.2,0.0,0.8,0.20000000000000018,0.6,0.0,0.9545454545454546,0.4,-3.13,0.0,1.4705882352941178,0.0,9.529411764705882
113,22/11/2025,15:00,Brighton,Brentford,2,1,H,0,1,A,C Kavanagh,14,10,5,4,10,9,7,4,4,2,0,0,1.91,3.6,4.0,1.93,3.7,3.75,1.96,3.75,4.0,1.93,3.66,3.82,3,1,0.49799419006778256,0.2642135841748513,0.23779222575736617,0.0,0.0,1.4,0.8,13.8,5.0,0.0,0.0,1.8,1.2,1.6,12.0,4.4,0.0,0.0,1.2,0.0,0.6000000000000001,0.5999999999999996,0.19999999999999996,0.0,1.2555555555555555,0.8941176470588235,-2.09,0.0,1.619047619047619,0.0,10.857142857142858
111,22/11/2025,12:30,Burnley,Chelsea,0,2,A,0,1,A,P Bankes,8,15,2,5,13,8,1,9,2,3,0,0,6.25,4.5,1.48,6.5,4.4,1.49,7.0,4.75,1.52,6.56,4.45,1.48,2,-2,0.15124332916997843,0.2100601794027478,0.6386964914272737,0.0,0.0,1.2,0.8,7.8,2.8,0.0,0.0,1.4,2.4,1.2,11.8,4.0,0.0,0.0,1.6,0.0,-0.20000000000000018,-1.2000000000000002,-1.2,0.0,1.1555555555555554,1.5846153846153845,4.77,0.0,1.5238095238095237,0.09523809523809523,11.238095238095237
114,22/11/2025,15:00,Fulham,Sunderland,1,0,H,0,0,D,D England,24,4,6,2,5,13,7,4,3,3,0,0,2.1,3.25,3.75,2.1,3.25,3.6,2.15,3.3,3.9,2.1,3.24,3.74,1,1,0.4532775453277545,0.2928870292887029,0.25383542538354253,0.0,0.0,1.4,1.0,10.0,2.0,0.0,0.0,1.4,1.2,1.0,12.2,4.2,0.0,0.0,1.6,0.0,-0.20000000000000018,-2.2,0.19999999999999996,0.0,1.1545454545454545,1.0545454545454545,-1.65,0.0,1.8333333333333333,0.1111111111111111,11.333333333333334
170,22/12/2025,20:00,Fulham,Nott'm Forest,1,0,H,1,0,H,A Taylor,11,12,1,2,5,9,1,5,5,4,0,0,2.4,3.25,3.0,2.37,3.4,2.95,2.5,3.4,3.1,2.42,3.27,2.93,1,1,0.393939393939394,0.2909090909090909,0.3151515151515151,0.0,0.0,1.4,0.8,13.4,2.8,0.0,0.0,1.8,1.4,1.2,14.6,4.8,0.0,0.0,1.4,0.0,0.40000000000000013,-2.0,0.0,0.0,1.2555555555555555,1.0846153846153845,-0.6000000000000001,0.0,1.7727272727272727,0.045454545454545456,10.272727272727273
271,23/02/2026,20:00,Everton,Man United,0,1,A,0,0,D,D England,12,11,4,3,12,7,10,1,2,3,0,0,3.7,3.75,1.91,3.5,3.75,1.98,3.7,3.9,2.0,3.57,3.73,1.94,1,-1,0.2548524257681154,0.25145439342454057,0.49369318080734403,0.0,0.0,0.4,1.2,7.0,1.6,0.0,0.0,0.6,1.4,1.0,14.2,5.6,0.0,0.0,1.8,0.0,-1.2000000000000002,-3.9999999999999996,-0.9999999999999999,0.0,0.5846153846153845,1.1545454545454545,1.7900000000000003,0.0,1.8333333333333333,0.1111111111111111,11.333333333333334
16,23/08/2025,17:30,Arsenal,Leeds,5,0,H,2,0,H,J Gillett,18,3,5,1,8,11,2,2,0,2,0,0,1.27,6.25,9.5,1.27,6.0,10.5,1.29,6.25,12.0,1.27,5.93,10.61,5,5,0.7480079367578973,0.15199521274920477,0.09999685049289786,0.0,0.0,1.8,0.8,14.2,4.2,0.0,0.0,2.2,1.8,1.0,16.0,4.6,0.0,0.0,2.0,0.0,0.20000000000000018,-0.39999999999999947,0.0,0.0,1.4555555555555557,1.3545454545454545,-8.23,0.0,1.8235294117647058,0.058823529411764705,9.941176470588236
14,23/08/2025,15:00,Brentford,Aston Villa,1,0,H,1,0,H,T Harrington,9,17,2,2,11,9,2,9,1,2,0,0,3.1,3.6,2.2,3.1,3.5,2.2,3.2,3.66,2.3,3.11,3.53,2.21,1,1,0.30579150579150577,0.2633204633204633,0.43088803088803085,0.0,0.0,1.2,1.4,12.0,4.6,0.0,0.0,1.2,1.2,1.0,13.2,3.4,0.0,0.0,1.6,0.0,-0.40000000000000013,1.1999999999999997,0.0,0.0,0.9333333333333333,1.0545454545454545,0.8999999999999999,0.0,1.4545454545454546,0.0,10.909090909090908
15,23/08/2025,15:00,Burnley,Sunderland,2,0,H,0,0,D,M Salisbury,7,9,2,1,9,5,4,3,0,1,0,0,2.2,3.2,3.5,2.3,3.2,3.25,2.3,3.25,3.6,2.25,3.16,3.42,2,2,0.4317656129529684,0.2968388589051658,0.27139552814186585,0.0,0.0,1.0,1.0,8.0,3.0,0.0,0.0,1.2,0.8,1.0,10.4,3.2,0.0,0.0,1.0,0.0,0.19999999999999996,-0.20000000000000018,0.19999999999999996,0.0,0.9545454545454546,0.8545454545454545,-1.2999999999999998,0.0,2.1,0.0,11.0
12,23/08/2025,12:30,Man City,Tottenham,0,2,A,0,2,A,P Bankes,10,12,4,5,7,12,7,2,1,4,0,0,1.48,4.5,6.25,1.47,4.6,6.25,1.5,5.0,6.5,1.48,4.7,6.08,2,-2,0.6386964914272737,0.2100601794027478,0.15124332916997843,0.0,0.0,1.8,0.8,14.6,5.8,0.0,0.0,2.0,1.2,2.4,12.4,4.2,0.0,0.0,0.2,0.0,1.8,1.5999999999999996,0.6000000000000001,0.0,1.4555555555555557,0.8,-4.77,0.0,1.5238095238095237,0.09523809523809523,11.238095238095237
13,23/08/2025,15:00,Bournemouth,Wolves,1,0,H,1,0,H,T Bramall,14,6,4,1,13,16,8,3,2,4,0,1,1.8,3.8,4.2,1.78,3.9,4.2,1.82,4.0,4.5,1.79,3.88,4.24,1,1,0.5256916996047432,0.24901185770750986,0.225296442687747,0.0,0.0,0.8,0.8,15.2,4.0,0.0,0.0,1.0,0.2,2.0,12.2,3.8,0.0,0.0,0.0,0.0,1.0,0.20000000000000018,0.6000000000000001,0.0,0.9555555555555556,0.3380952380952381,-2.4000000000000004,0.0,1.4705882352941178,0.0,9.529411764705882
118,23/11/2025,14:00,Leeds,Aston Villa,1,2,A,1,0,H,R Jones,14,14,5,3,18,16,3,3,5,1,0,0,3.0,3.3,2.4,3.1,3.25,2.3,3.15,3.35,2.45,3.04,3.25,2.37,3,-1,0.31654676258992803,0.2877697841726619,0.3956834532374101,0.0,0.0,1.6,2.0,12.4,4.2,0.0,0.0,1.4,1.2,1.0,13.0,2.8,0.0,0.0,1.6,0.0,-0.20000000000000018,1.4000000000000004,0.40000000000000013,0.0,1.0380952380952382,1.0545454545454545,0.6000000000000001,0.0,2.0,0.0,8.933333333333334
119,23/11/2025,16:30,Arsenal,Tottenham,4,1,H,2,0,H,M Oliver,17,3,8,2,11,15,4,1,1,3,0,0,1.42,4.75,7.5,1.4,4.6,8.0,1.42,4.9,8.5,1.39,4.66,8.03,5,3,0.6719162580158431,0.20086759713315727,0.1272161448509996,0.0,0.0,2.4,0.4,15.8,4.4,0.0,0.0,2.6,1.4,2.0,10.6,4.0,0.0,0.0,0.8,0.0,1.8,0.40000000000000036,1.0,0.0,2.2,0.9380952380952381,-6.08,0.0,1.0,0.0,10.714285714285714
225,24/01/2026,17:30,Bournemouth,Liverpool,3,2,H,2,1,H,M Salisbury,12,14,5,4,7,7,3,11,1,1,0,0,3.75,3.8,1.9,3.7,3.9,1.88,3.85,4.0,1.92,3.73,3.87,1.89,5,1,0.25249169435215946,0.24916943521594684,0.4983388704318937,0.0,0.0,0.8,0.6,15.8,4.4,0.0,0.0,1.4,1.2,1.4,13.8,4.2,0.0,0.0,1.8,0.0,-0.40000000000000013,0.20000000000000018,-0.3999999999999999,0.0,1.1142857142857143,0.9333333333333333,1.85,0.0,2.1,0.0,11.0
221,24/01/2026,12:30,West Ham,Sunderland,3,1,H,3,0,H,T Bramall,13,7,5,2,9,16,3,3,2,4,0,0,2.5,3.2,2.88,2.45,3.4,2.85,2.6,3.4,2.9,2.51,3.24,2.85,4,2,0.3774574049803408,0.2948885976408912,0.327653997378768,0.0,0.0,0.6,2.4,10.2,2.6,0.0,0.0,0.4,0.4,1.4,10.6,3.0,0.0,0.0,0.4,0.0,0.0,-0.3999999999999999,0.19999999999999996,0.0,0.5,0.5333333333333333,-0.3799999999999999,0.0,1.4705882352941178,0.0,9.529411764705882
222,24/01/2026,15:00,Burnley,Tottenham,2,2,D,1,1,D,P Bankes,9,18,4,11,8,9,1,3,1,0,0,0,3.7,3.5,2.05,3.5,3.4,2.05,3.8,3.5,2.1,3.64,3.39,2.05,4,0,0.2589317935763262,0.273727896066402,0.4673403103572718,0.0,0.0,1.0,1.0,8.6,2.8,0.0,0.0,1.2,1.4,2.4,9.4,3.8,0.0,0.0,0.8,0.0,0.3999999999999999,-1.0,-0.3999999999999999,0.0,0.9545454545454546,0.8999999999999999,1.6500000000000004,0.0,1.5238095238095237,0.09523809523809523,11.238095238095237
223,24/01/2026,15:00,Fulham,Brighton,2,1,H,0,1,A,M Oliver,12,13,4,5,10,6,6,6,1,1,0,0,2.6,3.4,2.7,2.45,3.5,2.75,2.6,3.5,2.75,2.54,3.42,2.71,3,1,0.36661341853035134,0.28035143769968046,0.353035143769968,0.0,0.0,1.6,0.6,14.0,2.8,0.0,0.0,2.4,1.4,0.8,14.0,5.0,0.0,0.0,1.8,0.0,0.5999999999999999,-2.2,0.20000000000000018,0.0,1.5142857142857142,1.2555555555555555,-0.10000000000000009,0.0,1.0,0.0,10.714285714285714
224,24/01/2026,15:00,Man City,Wolves,2,0,H,2,0,H,F Hallam,11,11,4,1,16,14,4,6,1,3,0,0,1.2,7.0,11.0,1.24,6.75,10.0,1.24,7.5,15.0,1.21,6.68,12.0,2,2,0.7809330628803246,0.13387423935091278,0.08519269776876268,0.0,0.0,1.4,1.2,12.8,5.2,0.0,0.0,1.4,0.2,1.8,10.2,3.4,0.0,0.0,0.0,0.0,1.4,1.8000000000000003,1.2,0.0,1.0846153846153845,0.3631578947368421,-9.8,0.0,1.5,0.0,13.5
18,24/08/2025,14:00,Everton,Brighton,2,0,H,1,0,H,S Attwell,11,13,3,4,7,15,2,2,4,3,0,0,3.1,3.3,2.3,2.95,3.3,2.4,3.25,3.4,2.4,3.08,3.3,2.32,2,2,0.30420841683366734,0.28577154308617236,0.41002004008016035,0.0,0.0,0.2,1.4,7.6,1.8,0.0,0.0,0.0,1.4,1.0,13.2,5.0,0.0,0.0,1.6,0.0,-1.6,-3.2,-1.2,0.0,0.43333333333333335,1.1545454545454545,0.8000000000000003,0.0,2.111111111111111,0.0,11.055555555555555
19,24/08/2025,16:30,Fulham,Man United,1,1,D,0,0,D,C Kavanagh,13,10,4,3,12,10,9,6,1,1,0,0,3.25,3.5,2.15,3.3,3.6,2.1,3.35,3.65,2.2,3.27,3.53,2.13,2,0,0.2906808305166586,0.269917914051183,0.43940125543215836,0.0,0.0,2.0,0.6,14.6,3.6,0.0,0.0,3.0,1.2,1.0,14.2,4.8,0.0,0.0,1.8,0.0,1.2,-1.1999999999999997,0.8,0.0,1.7142857142857144,1.0545454545454545,1.1,0.0,1.619047619047619,0.0,10.857142857142858
17,24/08/2025,14:00,Crystal Palace,Nott'm Forest,1,1,D,1,0,H,A Taylor,8,9,4,1,11,11,1,3,3,3,0,0,2.35,3.3,3.1,2.35,3.3,3.0,2.4,3.3,3.2,2.35,3.26,3.07,2,0,0.4048278591214879,0.2882865057380293,0.3068856351404828,0.0,0.0,1.8,1.6,14.2,4.0,0.0,0.0,2.0,0.8,1.2,14.8,4.2,0.0,0.0,0.8,0.0,1.2,-0.20000000000000018,1.0,0.0,1.1941176470588235,0.7846153846153846,-0.75,0.0,1.7727272727272727,0.045454545454545456,10.272727272727273
81,24/10/2025,20:00,Leeds,West Ham,2,1,H,2,0,H,S Attwell,13,9,5,3,12,11,3,4,3,3,0,0,1.8,3.5,4.75,1.8,3.6,4.5,1.83,3.65,5.0,1.81,3.57,4.59,3,1,0.5281969817315331,0.27164416203335984,0.20015885623510724,0.0,0.0,1.8,2.0,11.4,4.4,0.0,0.0,1.4,1.2,2.2,11.4,3.4,0.0,0.0,1.0,0.0,0.3999999999999999,1.0000000000000004,0.6000000000000001,0.0,1.138095238095238,0.817391304347826,-2.95,0.0,2.111111111111111,0.0,11.055555555555555
120,24/11/2025,20:00,Man United,Everton,0,1,A,0,1,A,T Harrington,25,3,6,1,12,9,9,1,2,0,0,1,1.75,4.0,4.33,1.72,3.8,4.6,1.78,4.1,4.6,1.74,3.83,4.49,1,-1,0.5429892624813857,0.23755780233560622,0.21945293518300807,0.0,0.0,1.4,1.0,11.8,4.0,0.0,0.0,2.0,0.6,1.2,8.4,2.2,0.0,0.0,0.6,0.0,1.4,1.7999999999999998,0.7999999999999999,0.0,1.1545454545454545,0.6846153846153846,-2.58,0.0,1.4545454545454546,0.0,10.909090909090908
226,25/01/2026,14:00,Brentford,Nott'm Forest,0,2,A,0,1,A,S Barrott,10,7,1,2,11,10,6,5,1,0,0,0,1.91,3.5,4.1,1.9,3.5,4.0,1.95,3.6,4.35,1.9,3.49,4.02,2,-2,0.4971246449109679,0.27128802050855677,0.2315873345804753,0.0,0.0,1.2,0.8,12.2,4.4,0.0,0.0,1.8,1.0,0.8,14.2,4.0,0.0,0.0,1.0,0.0,0.8,0.40000000000000036,0.19999999999999996,0.0,1.1555555555555554,1.0555555555555556,-2.1899999999999995,0.0,1.7058823529411764,0.058823529411764705,10.058823529411764
227,25/01/2026,14:00,Crystal Palace,Chelsea,1,3,A,0,1,A,D England,13,10,7,6,11,10,4,5,2,2,1,0,3.5,3.8,2.0,3.5,3.7,2.0,3.65,3.8,2.05,3.5,3.66,2.0,4,-2,0.27240143369175623,0.25089605734767023,0.4767025089605735,0.0,0.0,1.4,1.2,11.8,3.4,0.0,0.0,2.0,2.2,1.2,11.4,3.8,0.0,0.0,1.6,0.0,0.3999999999999999,-0.3999999999999999,-0.8000000000000003,0.0,1.0846153846153845,1.4846153846153847,1.5,0.0,1.8333333333333333,0.1111111111111111,11.333333333333334
