player_name,team_name,shots,goals,mean_distance,mean_angle,mean_xg,box_share,central_share,big_chance_share,header_share,penalty_share,first_touch_share,goal_rate,cluster,pc1,pc2
David Brooks,Bournemouth,41,1,17.71975909766611,0.6622646675508062,0.33287793558270684,0.7804878048780488,0.8780487804878049,0.1951219512195122,0.17073170731707318,0.0,0.5365853658536586,0.024390243902439025,1,-0.13395310525074197,0.6335033597813531
Florian Wirtz,Liverpool,41,4,17.816056126096704,0.5513586211459518,0.4672014737367899,0.7073170731707317,0.8292682926829268,0.21951219512195122,0.024390243902439025,0.0,0.4146341463414634,0.0975609756097561,1,0.21934121938236506,-0.8042029359336504
Tijjani Reijnders,Man City,40,5,19.819757255640102,0.6853844037479622,0.36032484678225013,0.675,0.8,0.175,0.05,0.0,0.375,0.125,1,-0.8365333543807195,-0.796033511841037
Pedro Neto,Chelsea,39,5,19.89292956196844,0.7697366761837878,0.31491948885127535,0.6923076923076923,0.6410256410256411,0.1794871794871795,0.07692307692307693,0.0,0.28205128205128205,0.1282051282051282,1,-1.6366955059934907,-1.369706932917267
Amad Diallo,Man Utd,38,2,19.32751480926715,0.7612317116171453,0.3300419409439856,0.7105263157894737,0.6578947368421053,0.13157894736842105,0.05263157894736842,0.0,0.34210526315789475,0.05263157894736842,1,-1.805978765596913,-0.7810211351196138
Jaidon Anthony,Burnley,38,7,19.642945805068155,0.6469859699354891,0.2988387052144845,0.6842105263157895,0.7894736842105263,0.10526315789473684,0.05263157894736842,0.0,0.3684210526315789,0.18421052631578946,1,-1.1291024186471417,-0.5765193608369507
Wilson Isidor,Sunderland,38,4,17.758678010259175,0.7871792882231436,0.34436661093747173,0.9210526315789473,0.6842105263157895,0.13157894736842105,0.07894736842105263,0.0,0.5789473684210527,0.10526315789473684,1,-0.44521375085139525,-0.5802472463426245
Yankuba Minteh,Brighton,33,1,20.841542151270847,0.8092174438033092,0.27705180159487824,0.8484848484848485,0.5454545454545454,0.09090909090909091,0.06060606060606061,0.0,0.30303030303030304,0.030303030303030304,1,-2.650944699775726,-0.7953326101268506
Callum Hudson-Odoi,Nottingham Forest,28,3,23.28956449662173,0.8317685098095791,0.3081773732568767,0.6071428571428571,0.4642857142857143,0.10714285714285714,0.0,0.0,0.17857142857142858,0.10714285714285714,1,-3.4373711104451217,-1.879145886843877
Emile Smith Rowe,Fulham,28,3,16.632794211053092,0.6106884700515004,0.3429324844754209,0.7857142857142857,0.8928571428571429,0.21428571428571427,0.10714285714285714,0.0,0.5,0.10714285714285714,1,0.260175287749309,0.39762457464579076
Iliman Ndiaye,Everton,28,5,17.602453015742647,0.4980422801383958,0.41483327740307085,0.6428571428571429,0.8928571428571429,0.14285714285714285,0.03571428571428571,0.07142857142857142,0.32142857142857145,0.17857142857142858,1,0.24688538332220378,-1.2896064819242616
Kiernan Dewsbury-Hall,Everton,28,6,17.712968382423924,0.6347217999045764,0.31362812624910047,0.75,0.8928571428571429,0.10714285714285714,0.03571428571428571,0.0,0.5714285714285714,0.21428571428571427,1,-0.014947033027803749,0.15348253342228046
Donyell Malen,Aston Villa,27,4,16.982058482884934,0.7141798531482876,0.4427281449757069,0.8148148148148148,0.8518518518518519,0.25925925925925924,0.037037037037037035,0.0,0.4444444444444444,0.14814814814814814,1,0.6779808236849696,-0.9497187647949465
Estêvão,Chelsea,26,2,18.0295396974373,0.6984568214467493,0.35326865123517837,0.8076923076923077,0.6923076923076923,0.15384615384615385,0.038461538461538464,0.0,0.19230769230769232,0.07692307692307693,1,-1.4246618731222618,-0.892845941524596
Jack Grealish,Everton,26,2,20.423772662661445,0.8548408480192724,0.37848417496063025,0.7307692307692307,0.6153846153846154,0.19230769230769232,0.038461538461538464,0.0,0.34615384615384615,0.07692307692307693,1,-1.6090841771511437,-1.3582017943902276
Mohammed Kudus,Tottenham,26,2,21.344145744192858,0.6952858156045394,0.29926004654136706,0.6153846153846154,0.6153846153846154,0.11538461538461539,0.038461538461538464,0.0,0.34615384615384615,0.07692307692307693,1,-2.474598512170929,-0.4660534235120489
Noah Okafor,Leeds,26,4,16.006865952353248,0.6339278968470428,0.4350486403081831,0.7692307692307693,0.8461538461538461,0.2692307692307692,0.038461538461538464,0.0,0.46153846153846156,0.15384615384615385,1,0.7837070524939973,-0.7020600810652391
Alejandro Garnacho,Chelsea,25,1,19.21608116459473,0.8500445513416268,0.3831205239389855,0.76,0.6,0.32,0.04,0.0,0.4,0.04,1,-1.0803048504996524,-1.340009696658555
Enzo Le Fée,Sunderland,24,4,21.1244124940474,0.4737289551030179,0.41292775365126655,0.5416666666666666,0.7083333333333334,0.20833333333333334,0.08333333333333333,0.16666666666666666,0.2916666666666667,0.16666666666666666,1,-0.24744164395515392,-2.9602536184817323
Kaoru Mitoma,Brighton,22,2,17.247626359178103,0.8053813845494028,0.41402714116685585,0.7727272727272727,0.8181818181818182,0.3181818181818182,0.09090909090909091,0.0,0.36363636363636365,0.09090909090909091,1,0.17247368143398759,-0.894360602215569
Omar Marmoush,Man City,22,1,17.624635483412366,0.6920259476673213,0.362988025620636,0.7272727272727273,0.7272727272727273,0.13636363636363635,0.045454545454545456,0.0,0.4090909090909091,0.045454545454545456,1,-1.165483530051585,-0.03448600470550162
Jérémy Doku,Man City,21,1,19.75790248334418,0.8947340066317272,0.3285125527127682,0.7619047619047619,0.6190476190476191,0.19047619047619047,0.0,0.0,0.09523809523809523,0.047619047619047616,1,-2.4191160742048186,-1.547499007718652
Jørgen Strand Larsen,Wolves,21,1,16.258058875253987,0.564352534961956,0.3960654071794239,0.8571428571428571,0.8095238095238095,0.19047619047619047,0.23809523809523808,0.09523809523809523,0.47619047619047616,0.047619047619047616,1,0.7674708982840315,-0.4751869734703464
Omari Hutchinson,Nottingham Forest,21,1,20.242256526713305,0.7015324733464848,0.2947444960677331,0.6666666666666666,0.5714285714285714,0.14285714285714285,0.0,0.0,0.19047619047619047,0.047619047619047616,1,-2.814966206803777,-0.7734915306566151
